label,text
Dengue,"For the last five days, a fever of 103.9°F has been bothering me. A crushing sensation is present in my joints, and my head is pounding. A widespread rash appeared on my torso two days ago, and I have experienced a few nosebleeds."
Dengue,"For the last five days, a splitting headache has been accompanied by a relentless 103.8°F fever. My whole body is in pain, particularly my back and thighs, and it's excruciating to move my eyes. I've also been feeling quite sick to my stomach, and just this morning, I found tiny red spots on my arms."
Dengue,"For the last five days, I've been dealing with a high temperature that stays at 103.5°F. A headache has been a constant problem, but the worst part is the severe pain I feel behind my eyes, which stops me from being able to read or even watch something on TV. All of my joints hurt as if they are burning, but it's most noticeable in my knees and ankles. I've also had some bleeding from my gums off and on, and a couple of nosebleeds, which has me worried."
Dengue,"For the last five days, I've been running a fever of 103.8°F. It's accompanied by a severe, pounding headache, aches all over my body, and a really distinct pain behind my eyes. A rash also showed up on my legs, which started three days after the fever did."
Dengue,"For the last five days, I've had a fever of 104.0°F. The headache is unbearable, and I'm experiencing severe pain behind my eyes. All my joints are in incredible pain, with my knees being the worst. I've also had some minor bleeding from my gums and seen small red spots on my chest."
Dengue,"For the last five days, I've had a high fever peaking at 105°F. The headache is like a constant drumbeat, and it feels like my knuckles and shoulders are burning. Just today, a red rash has spread across my skin, and some odd purple freckles have shown up on my ankles. I also threw up two times last night."
Dengue,"For the last five days, I've had a high temperature of 103.5°F. A throbbing headache has been persistent, accompanied by intense pain situated behind my eyes. My entire body is sore, and I've felt sick to my stomach, even throwing up on one occasion. I've also seen a bit of blood in my spit."
Dengue,"For the last five days, my fever has been all over the place, sometimes dropping to 104.1°F and then shooting up to 103.7°F. The worst part is a deep, throbbing pain I have behind my eyes that gets worse whenever I move. My whole body aches, but it's especially bad in my back and leg muscles. I also just saw some small red spots pop up on my arms for the first time."
Dengue,"For the last five days, my temperature has been 104.5°F. It feels like my head is splitting open, and I have severe muscle pain all over. This morning, I noticed tiny red spots on my legs, and I have also been vomiting."
Dengue,"For the last four days, a high fever of 103°F has left me with a headache that feels like my head will split open. The pain behind my eyes is significant, and my joints, especially my ankles, are incredibly sore. I have also been feeling very nauseous, which caused me to vomit once."
Dengue,"For the last four days, I've been running a 104.8°F fever, accompanied by a bad headache and an ache that covers my entire body. A very distinct pain has settled in behind my eyes, and I've been overcome with fatigue. I've also spotted a faint rash appearing on my legs."
Dengue,"For the last four days, I've had a fever of 104.8°F. A constant, vice-like pressure is squeezing my head, and my joints are extremely stiff and sore, particularly in my shoulders. On top of that, I feel incredibly weak and disoriented."
Dengue,"For the last four days, I've had a fever of 103.5°F. The headache is excruciating, and I'm dealing with severe pain all over my body, but it's especially bad in my back. Since this fever started, I've also experienced a few nosebleeds."
Dengue,"For the last four days, my temperature has been 103.6°F. I have a splitting headache, and the joint pain in my wrists and ankles is so intense that it's very hard to walk. There's also a constant pain behind my eyes. A rash started to show up on my legs two days after the fever began."
Dengue,"For the last four days, my temperature has been going up and down, anywhere from 104.8°F to 104.5°F. I have a pounding headache that won't go away and a unique pain behind my eyes that gets worse whenever I move. My whole body is aching, but it's most noticeable in my lower back and calves. On top of that, I've been feeling very queasy and did vomit once."
Dengue,"For the last six days, I've had a fever of 104.0°F. The headache is unbearable, and my joints hurt so much that moving is nearly impossible. I've also noticed small red spots on my skin and have seen blood in my saliva."
Dengue,"For the last three days, a 103.8°F fever has been accompanied by a severe headache. My joints are aching with great intensity, especially my hips. I'm also experiencing a noticeable pain behind my eyes, and yesterday a faint rash appeared on my arms."
Dengue,"For the last three days, a fever of 103.9°F has left my entire body aching. I'm also experiencing severe pain located behind my eyes. Today, I've noticed the appearance of small, red spots that look like pinpricks across my chest and on my arms."
